player_id,full_name,status,position,team
7316,Darius Bradwell,Active,RB,LAC
642,Golden Tate,Active,WR,NYG
7888,Tavante Beckett,Active,LB,DET
7898,Shakur Brown,Active,CB,PIT
676,LeSean McCoy,Active,RB,TB
6432,Otaro Alaka,Active,LB,BAL
2449,Stefon Diggs,Active,WR,BUF
6108,Jacques Patrick,Active,RB,CIN
1359,Jamar Taylor,Active,CB,SF
6961,Harrison Hand,Active,CB,MIN
1141,Melvin Ingram,Active,LB,PIT
5975,Alize Mack,Active,TE,DET
3423,Robby Anderson,Active,WR,CAR
3354,Derek Watt,Active,FB,PIT
7226,Myles Hartsfield,Active,DB,CAR
359,Alex Mack,Active,C,SF
6834,Jared Pinkney,Active,TE,TEN
7665,Landon Dickerson,Active,C,PHI
5182,Patrick Morris,Active,C,TEN
1947,Jadeveon Clowney,Active,DE,CLE
7894,Lamont Wade,Active,DB,PIT
3283,Jerald Hawkins,Inactive,OT,NE
8014,Ryan McCollum,Active,OL,HOU
4115,Pat Elflein,Active,OL,CAR
6995,Carlos Davis,Active,DT,PIT
6579,Shakial Taylor,Active,CB,PHI
5721,Corey Bojorquez,Active,P,LAR
5528,Montrel Meander,Active,LB,CLE
6150,Max Scharping,Active,OL,HOU
6423,Daniel Wise,Active,DT,WAS
7995,Max Richardson,Active,LB,LV
7098,Ty'Son Williams,Active,RB,BAL
1684,Jaron Brown,Active,WR,ARI
4895,Lamar Atkins,Active,WR,JAX
6792,Javon Kinlaw,Active,DT,SF
1525,Micah Hyde,Active,DB,BUF
2344,Eddie Goldman,Inactive,DT,CHI
7050,Josiah Deguara,Active,TE,GB
5904,David Edwards,Active,OL,LAR
2039,Seth Roberts,Active,WR,GB
5162,Reggie Bonnafon,Active,RB,CAR
7906,Mike Brown,Active,OL,NO
5095,Daniel Carlson,Inactive,K,LV
6817,Noah Igbinoghene,Active,DB,MIA
1965,Zach Kerr,Active,DE,SF
6178,Darwin Thompson,Active,RB,KC
3159,Laremy Tunsil,Active,OT,HOU
4030,Reuben Foster,Active,LB,WAS
5952,Chase Hansen,Active,LB,NO
3162,Ronnie Stanley,Active,OT,BAL
6294,Ty Summers,Active,LB,GB
5890,Damien Harris,Active,RB,NE
3627,Shaneil Jenkins,Active,DE,NYJ
5003,Shaquem Griffin,Active,LB,MIA
6305,Austin Cutting,Inactive,LS,MIN
7914,Jovan Grant,Active,DB,LAR
4174,Deatrich Wise,Active,DE,NE
3868,Jalen Richard,Active,RB,LV
6303,Joshua Miles,Active,OT,ARI
4110,Zach Cunningham,Active,LB,HOU
5409,Tanner Hudson,Active,TE,TB
6105,Joe Giles-Harris,Active,LB,BUF
5910,Ben Powers,Active,OG,BAL
943,Kyle Rudolph,Active,TE,NYG
3785,Brandin Bryant,Active,DT,BUF
2476,James O'Shaughnessy,Active,TE,JAX
6665,Joe Fortson,Active,WR,KC
6022,Javon Patterson,Active,C,CLE
5953,Demarcus Christmas,Inactive,DT,PIT
7554,Tre' McKitty,Active,TE,LAC
7453,Javon Hagan,Active,DB,TB
1103,Whitney Mercilus,Active,LB,HOU
7452,Josh Pearson,Active,WR,TB
7017,Trajan Bandy,Active,CB,CIN
3476,Johnny Holton,Active,WR,NYG
7143,Ben DiNucci,Active,QB,DAL
6587,Quindarius Thagard,Active,DT,BUF
7175,Chris Rowland,Active,WR,ATL
6828,A.J. Dillon,Active,RB,GB
600,Marshall Newhouse,Active,OL,TEN
89,Chad Henne,Active,QB,KC
1308,Jamize Olawale,Voluntary Opt Out,FB,DAL
1405,Barkevious Mingo,Active,LB,ATL
4151,Jake Butt,Active,TE,CHI
905,Tyron Smith,Active,OT,DAL
6810,Andrew Thomas,Active,OT,NYG
1197,Michael Brockers,Active,DT,DET
7687,Nahshon Wright,Active,CB,DAL
6842,Jeff Gladney,Inactive,CB,MIN
7886,Drake Jackson,Active,OL,DET
6262,Jeremiah Harris,Active,DE,NYG
6955,James Robinson,Active,RB,JAX
7606,Kadarius Toney,Active,WR,NYG
5902,Penny Hart,Active,WR,SEA
4107,Chidobe Awuzie,Active,CB,CIN
5349,Korey Cunningham,Active,OL,NE
6528,Joey Slye,Active,K,CAR
1536,Xavier Rhodes,Inactive,CB,IND
7491,Cedrick Lattimore,Active,DT,SEA
5038,Michael Gallup,Active,WR,DAL
7219,Branden Bowen,Active,OL,ARI
6612,Luke Gifford,Active,LB,DAL
4208,Rodney Adams,Active,WR,CHI
2147,Joe Thomas,Active,LB,HOU
6990,Tanner Muse,Active,LB,LV
2172,Jake Matthews,Active,OT,ATL
4661,Michael Davis,Active,CB,LAC
7271,Henry Black,Active,DB,GB
6216,Ugochukwu Amadi,Active,DB,SEA
4082,Curtis Samuel,Inactive,WR,WAS
8050,Lorenzo Neal,Active,DT,NO
1872,Timmy Jernigan,Active,DT,DEN
6486,C.J. Toogood,Active,G,BAL
7207,Isiah Brown,Active,CB,BUF
6157,Renell Wren,Active,DT,CIN
1159,Riley Reiff,Active,OT,CIN
7920,Tuf Borland,Active,LB,MIN
8033,Bernhard Seikovits,Active,TE,ARI
5766,Sam Beal,Active,CB,NYG
3765,Donte Deayon,Active,CB,LAR
4215,Brian Allen,Active,CB,CLE
4147,Samaje Perine,Active,RB,CIN
2869,C.J. Goodwin,Active,CB,DAL
2964,Michael Liedtke,Inactive,G,WAS
7197,Kristian Welch,Active,LB,BAL
5342,Marquis Haynes,Active,DE,CAR
5005,Jaleel Scott,Active,WR,NYJ
8012,Corey Straughter,Active,CB,JAX
1509,Kyle Long,Active,OG,KC
1428,David Quessenberry,Active,OL,TEN
5443,Jeff Holland,Active,LB,ATL
2238,John Brown,Active,WR,LV
6645,Anthony Chesley,Active,CB,IND
6698,Casey Tucker,Active,OT,PHI
7412,Sandro Platzgummer,Active,RB,NYG
7638,Alijah Vera-Tucker,Active,OG,NYJ
2427,Za'Darius Smith,Active,LB,GB
1703,Michael Thomas,Active,SS,HOU
5572,Henry Mondeaux,Active,DE,PIT
7910,Lawrence Woods,Active,DB,NO
6609,Ross Reynolds,Active,OG,WAS
5915,Andy Isabella,Active,WR,ARI
7146,Vernon Scott,Active,DB,GB
7006,Jacob Phillips,Active,LB,CLE
5310,Antonio Callaway,Active,WR,KC
3226,Cody Whitehair,Active,C,CHI
7123,Michael Onwenu,Active,OL,NE
2517,Christian Covington,Active,DT,LAC
6436,Malik Reed,Active,LB,DEN
2308,Dante Fowler,Inactive,LB,ATL
5178,Sean Chandler,Active,DB,CAR
7867,Spencer Brown,Active,RB,CAR
5894,Germaine Pratt,Active,LB,CIN
890,Stefen Wisniewski,Active,OG,KC
7809,Avery Williams,Active,CB,ATL
6019,Johnnie Dixon,Active,WR,DAL
6549,Damion Willis,Active,WR,NYG
1052,Demario Davis,Active,LB,NO
2315,Todd Gurley,Active,RB,ATL
5849,Kyler Murray,Active,QB,ARI
7981,Zac Dawe,Active,DT,ATL
6827,Bradlee Anae,Active,DE,DAL
3241,Jonathan Bullard,Active,DE,ATL
8052,Donte Sylencieux,Inactive,WR,BAL
6246,Jeremy Cox,Active,RB,DEN
5367,Shaun Dion Hamilton,Active,LB,DET
4344,C.J. Board,Active,WR,NYG
7155,Tae Crowder,Active,LB,NYG
6306,Patrick Mekari,Active,OL,BAL
6821,Austin Jackson,Active,OT,MIA
7069,Alohi Gilman,Active,DB,LAC
1486,Travis Frederick,Injured Reserve,C,DAL
6840,Damon Arnette,Active,CB,LV
4017,Deshaun Watson,Active,QB,HOU
2322,Arik Armstead,Active,DE,SF
5854,Drew Lock,Active,QB,DEN
5936,Nate Davis,Active,OL,TEN
7446,Tucker McCann,Active,K,TEN
7081,James Morgan,Active,QB,NYJ
6125,Jeffery Simmons,Active,DT,TEN
3251,Jordan Jenkins,Active,DE,HOU
5371,Kentavius Street,Active,DT,SF
3222,Deion Jones,Active,LB,ATL
7885,Bailey Gaither,Active,WR,GB
7187,Rojesterman Farris,Active,DB,DEN
4177,Mack Hollins,Active,WR,MIA
6114,Zack Bailey,Active,OL,MIN
6175,Kerrith Whyte,Active,RB,DET
3629,Justin Murray,Active,OT,ARI
4277,Adrian Colbert,Active,DB,NE
421,Matthew Stafford,Active,QB,LAR
1079,Tashaun Gipson,Active,DB,CHI
5698,Brett Kendrick,Active,OT,DET
5917,Mecole Hardman,Active,WR,KC
2583,Tyrell Williams,Active,WR,DET
2778,James Vaughters,Active,LB,CHI
6003,Anthony Nelson,Active,LB,TB
7777,Trey Smith,Active,OL,KC
7714,Dan Moore,Active,OT,PIT
5938,Lil'Jordan Humphrey,Active,WR,NO
871,Von Miller,Active,LB,DEN
4066,Evan Engram,Active,TE,NYG
6804,Jordan Love,Active,QB,GB
7200,Khalil Dorsey,Active,CB,BAL
7772,Phil Hoskins,Active,DT,CAR
5593,Ikenna Nwokeji,Active,OL,PIT
6902,Jalen Elliott,Active,DB,DET
6026,Albert Huggins,Active,DT,NO
3190,Darron Lee,Active,LB,LV
4279,Pita Taumoepenu,Active,LB,DEN
5314,Logan Cooke,Active,P,JAX
5057,Tyquan Lewis,Active,DT,IND
3479,Antwaun Woods,Active,DT,IND
4090,Raekwon McMillan,Active,LB,NE
1999,Shaquil Barrett,Active,LB,TB
5503,J.C. Hassenauer,Active,C,PIT
5830,Sam Eguavoen,Active,LB,MIA
6476,D'Angelo Ross,Active,DB,NE
3290,Alex Lewis,Active,OL,NYJ
6640,Herb Miller,Active,CB,TB
1382,Rick Wagner,Active,G,GB
1516,Sam Martin,Active,P,DEN
7974,Nick McCloud,Active,CB,BUF
3342,Jakeem Grant,Active,WR,MIA
7296,Brandon Wright,Active,P,LAR
5156,Andrew Vollert,Active,TE,IND
3976,Mitchell Trubisky,Active,QB,BUF
2592,Grady Jarrett,Active,DT,ATL
4865,Zach Triner,Active,LS,TB
6566,Blake Hance,Active,OG,CLE
1043,Stephon Gilmore,Active,CB,NE
6873,Austin Mack,Active,WR,NYG
5876,Julian Love,Active,DB,NYG
7704,Buddy Johnson,Active,LB,PIT
3560,Austin Johnson,Active,DT,NYG
4238,Xavier Woods,Active,DB,MIN
7362,David Moa,Active,DT,NYG
2318,Andrus Peat,Active,OL,NO
6740,Brett Toth,Active,OT,PHI
7790,Stone Forsythe,Active,OT,SEA
6839,Jaylon Johnson,Active,CB,CHI
3183,Vernon Butler,Active,DT,BUF
7685,Brandon Stephens,Active,DB,BAL
1348,Dustin Hopkins,Active,K,WAS
4964,Denzel Ward,Active,CB,CLE
6695,Alex Brown,Active,CB,DET
2363,Markus Golden,Active,LB,ARI
1379,Kyle Juszczyk,Active,FB,SF
7895,Franklin McCain,Active,CB,DEN
6040,Tyree Jackson,Active,TE,PHI
4080,Zay Jones,Active,WR,LV
3400,Clayton Fejedelem,Active,SS,MIA
1127,Danny Trevathan,Active,LB,CHI
823,Pernell McPhee,Active,LB,BAL
7473,Lee Autry,Active,DT,LV
7068,Francis Bernard,Active,LB,DAL
7358,Jake Bargas,Active,FB,MIN
4051,Chad Kelly,Active,QB,IND
7467,Blake Gillikin,Active,P,NO
3194,Vernon Hargreaves,Active,CB,HOU
4916,Royce Lafrance,Active,DE,NO
6935,Josiah Scott,Active,CB,PHI
5922,Mike Bell,Active,LB,BUF
2143,Mike Pennel,Active,DT,CHI
6784,Derrick Brown,Active,DT,CAR
1836,Cameron Fleming,Active,OT,DEN
5993,Dakota Allen,Active,LB,JAX
6204,Cole Mazza,Active,LS,LAC
788,Dion Lewis,Active,RB,NYG
4448,Anthony Kukwa,Active,LS,HOU
2377,Jamon Brown,Active,G,PHI
6072,Bruce Anderson,Active,RB,IND
3399,Jayron Kearse,Active,DB,DAL
7808,Ben Mason,Active,TE,BAL
6966,Javon Leake,Active,RB,WAS
7855,Blake Haubeil,Active,K,TEN
886,Taiwan Jones,Active,RB,BUF
2014,Laurent Duvernay-Tardif,Active,OG,KC
5726,Robert Spillane,Active,LB,PIT
7254,Azur Kamara,Active,LB,DAL
1887,Darqueze Dennard,Active,CB,ARI
4424,D.J. Killings,Voluntary Opt Out,CB,LV
6628,Ventell Bryant,Inactive,WR,CAR
5004,Ito Smith,Active,RB,ATL
5345,Matthew Adams,Active,LB,IND
4416,Austin Carr,Active,WR,NO
7341,Eric Banks,Active,DE,LAR
6977,Justin Strnad,Active,LB,DEN
5002,Maurice Hurst,Active,DT,SF
5706,Jeremi Hall,Active,G,CHI
4079,Kevin King,Active,CB,GB
7865,Brandon Smith,Active,WR,DAL
6570,Deion Calhoun,Inactive,OL,ARI
4263,Elijah McGuire,Active,RB,KC
4647,Colin Thompson,Active,TE,CAR
2371,Jeremiah Poutasi,Active,OL,LV
7082,Dalton Keene,Active,TE,NE
2091,Bashaud Breeland,Active,CB,MIN
6854,Curtis Weaver,Active,DE,CLE
3192,Artie Burns,Active,DB,CHI
4966,Mike McGlinchey,Active,OT,SF
7900,Jamar Watson,Active,LB,PIT
528,Geno Atkins,Active,DT,CIN
2366,Ali Marpet,Active,OG,TB
5505,Jacob Tuioti-Mariner,Active,LB,ATL
4689,Jamal Carter,Active,LB,ARI
6843,Albert Okwuegbunam,Active,TE,DEN
17,Matt Prater,Active,K,ARI
3492,Jalin Marshall,Active,WR,OAK
7090,Darnell Mooney,Active,WR,CHI
5102,Daurice Fountain,Active,WR,KC
8016,Max Pircher,Active,OL,LAR
5036,Justin Reid,Active,DB,HOU
LV,LV,,DEF,LV
8055,Brian Johnson,Active,K,CHI
4203,Anthony Walker,Active,LB,CLE
4083,Sidney Jones,Active,CB,JAX
7456,Benning Potoa'e,Active,DT,TB
6907,Nick Harris,Active,OL,CLE
2432,Damien Wilson,Active,LB,JAX
7887,D'Angelo Amos,Active,DB,DET
6001,Drew Sample,Active,TE,CIN
6942,Jack Driscoll,Active,OT,PHI
4536,Jason Croom,Active,TE,PHI
3220,Jarran Reed,Active,DT,KC
4085,Adam Shaheen,Inactive,TE,MIA
5848,Marquise Brown,Active,WR,BAL
1706,Jack Doyle,Active,TE,IND
6745,Duplicate Player,Inactive,G,MIA
2184,Tre Boston,Active,DB,CAR
6569,Malcolm Pridgeon,Active,G,CLE
7659,Trevon Moehrig,Active,DB,LV
3224,Mackensie Alexander,Active,CB,MIN
7115,Charlie Heck,Active,OT,HOU
3306,Jordan Howard,Active,RB,PHI
2319,DeVante Parker,Active,WR,MIA
3160,Jalen Ramsey,Active,CB,LAR
7140,Lachavious Simmons,Active,OL,CHI
3358,Anthony Zettel,Active,DE,SF
1415,Vince Williams,Active,LB,PIT
3300,DeAndre Washington,Active,RB,MIA
5919,Elijah Holyfield,Active,RB,PHI
3720,Reggie Gilbert,Active,LB,DET
1027,Fletcher Cox,Active,DT,PHI
6301,Nick Scott,Active,DB,LAR
5150,Heath Harding,Active,CB,ATL
6399,Kano Dillon,Active,TE,WAS
6083,Matt Gay,Active,K,LAR
7252,Elijah Benton,Active,DB,CLE
7530,Frank Darby,Active,WR,ATL
6983,Michael Ojemudia,Active,CB,DEN
6156,Benny Snell,Active,RB,PIT
2327,Bud Dupree,Active,LB,TEN
7661,Levi Onwuzurike,Active,DT,DET
8080,Aashari Crosswell,Active,DB,SEA
2543,Trenton Brown,Active,OT,NE
1469,John Wetzel,Active,OG,ATL
7880,Jack Heflin,Active,DT,GB
3527,Kevin Peterson,Active,CB,TEN
6004,Andre James,Active,OT,LV
4283,Khalfani Muhammad,Active,RB,ARI
7701,Tyree Gillespie,Active,DB,LV
2027,Denico Autry,Active,DE,TEN
7044,Julian Blackmon,Active,DB,IND
5214,Holton Hill,Active,CB,IND
7047,Dante Olson,Active,LB,PHI
6594,Nick Moore,Active,LS,BAL
5966,Wyatt Ray,Active,DE,TEN
7441,Brandon Kemp,Inactive,T,TEN
7783,Quincy Roche,Active,LB,PIT
2469,Joe Cardona,Active,LS,NE
4202,Nate Hairston,Active,CB,DEN
1770,Ray-Ray Armstrong,Active,LB,SEA
7058,Jaylinn Hawkins,Active,SS,ATL
3582,Chester Rogers,Active,WR,TEN
5515,Austin Olsen,Active,OL,ARI
8057,Kenji Bahar,Active,QB,BAL
2395,Carl Davis,Active,DT,NE
7695,Osa Odighizuwa,Active,DT,DAL
7947,Kayode Awosika,Active,OG,PHI
6074,Donald Parham,Active,TE,LAC
7152,Sam Sloman,Active,K,PIT
1639,Patrick Omameh,Active,OL,LV
7408,Prince Smith,Active,DB,CLE
4149,Jamaal Williams,Active,RB,DET
8008,Josh Imatorbhebhe,Active,WR,JAX
5271,Buddy Howell,Inactive,RB,HOU
6975,Darrion Daniels,Active,DT,SF
6535,Nate Becker,Active,TE,BUF
6968,Jordan Fuller,Active,DB,LAR
3747,Cory Littleton,Active,LB,LV
1245,Beau Brinkley,Active,LS,TEN
5064,Tracy Walker,Active,DB,DET
2022,Daniel Sorensen,Active,DB,KC
5859,A.J. Brown,Active,WR,TEN
6927,Quez Watkins,Active,WR,PHI
6677,Joe Forson,Practice Squad,WR,KC
6643,Charles Holland,Active,WR,CIN
2227,Aaron Donald,Active,DT,LAR
6714,Mazzi Wilkins,Active,CB,TB
5920,Will Harris,Active,DB,DET
4185,Will Holden,Active,OT,IND
7582,Jhamon Ausbon,Active,WR,PHI
7489,Kylan Johnson,Active,LB,MIA
7556,Marquez Stevenson,Active,WR,BUF
4035,Alvin Kamara,Active,RB,NO
6264,Jay Hayes,Active,DE,PIT
7931,Forrest Merrill,Active,DT,LAC
6563,Tyler Newsome,Active,P,ARI
545,Sherrick McManis,Active,SAF,CHI
6427,Ashton Dulin,Active,WR,IND
7150,Chris Jackson,Active,DB,TEN
3351,Wes Schweitzer,Active,OG,WAS
5620,Elijaah Goins,Active,FS,TEN
3667,Sharrod Neasman,Active,DB,NYJ
7897,Roland Rivers,Active,QB,PIT
5887,Dru Samia,Active,OG,MIN
6463,Lawrence Marshall,Active,DL,CHI
4144,Jonnu Smith,Active,TE,NE
4988,Nick Chubb,Active,RB,CLE
5059,Rasheem Green,Active,DE,SEA
7052,John Reid,Active,CB,HOU
4230,Brandon Wilson,Active,DB,CIN
7973,Foster Sarell,Active,OT,BAL
5218,Demone Harris,Active,DE,KC
4686,Anthony Harrell,Active,ILB,BUF
7536,Quintin Morris,Active,TE,BUF
7653,Azeez Ojulari,Active,DE,NYG
6982,Cheyenne O'Grady,Active,TE,CIN
4092,Dalvin Tomlinson,Active,DT,MIN
3256,Javon Hargrave,Active,DT,PHI
2352,Eric Rowe,Active,CB,MIA
5101,Deon Cain,Active,WR,BAL
4219,Jeremy McNichols,Active,RB,TEN
4075,Charles Harris,Active,DE,DET
7719,Jordan Smith,Active,DE,JAX
6876,A.J. Green,Active,CB,CLE
5366,Tim Settle,Active,DT,WAS
5495,Austin Larkin,Active,DE,CAR
5058,Kemoko Turay,Active,DE,IND
7824,Keith Taylor,Active,CB,CAR
6339,Jamal Davis,Active,DE,CLE
7596,Elijah Moore,Active,WR,NYJ
8002,Shane Buechele,Active,QB,KC
7026,Steven Gonzalez,Active,OG,BUF
7232,Rashad Smith,Active,LB,PHI
5030,Harold Landry,Active,LB,TEN
8049,Deuce Wallace,Active,DB,NO
4284,Brad Seaton,Active,OT,TB
7400,Manasseh Bailey,Active,WR,NYJ
7802,Tarron Jackson,Active,DE,PHI
981,Daniel Kilgore,Active,C,KC
7540,Amari Rodgers,Active,WR,GB
4129,Jourdan Lewis,Active,CB,DAL
5194,Matt Flanagan,Active,TE,JAX
184,Adrian Peterson,Active,RB,DET
6807,Patrick Queen,Active,LB,BAL
5284,Jeffery Wilson,Active,RB,SF
878,Justin Houston,Active,LB,BAL
1283,Neiko Thorpe,Active,CB,SEA
7457,Michael Dereus,Active,WR,BAL
2617,Alex Singleton,Inactive,LB,PHI
7611,Rhamondre Stevenson,Active,RB,NE
3441,Matt Skura,Active,C,MIA
5874,Kaleb McGary,Active,OT,ATL
7620,Jarvis Miller,Active,LB,PIT
LAC,LAC,,DEF,LAC
7406,Elijah Riley,Active,DB,PHI
7281,Kameron Cline,Active,DT,IND
1984,Allen Hurns,Active,WR,MIA
7106,Lawrence Cager,Active,WR,NYJ
1372,Sheldon Richardson,Active,DT,MIN
5853,Trayvon Mullen,Active,CB,LV
2141,Corey Linsley,Active,C,LAC
1193,Najee Goode,Active,LB,IND
7327,T.J. Smith,Active,DT,LAC
1029,Nick Foles,Active,QB,CHI
6116,John Cominsky,Active,DE,ATL
6307,Jordan Kunaszyk,Active,LB,WAS
5424,Tony Brown,Active,CB,CIN
4972,Mason Rudolph,Active,QB,PIT
6379,Khari Blasingame,Active,RB,TEN
4973,Hayden Hurst,Active,TE,ATL
4935,Charles Walker,Active,DT,PHI
544,Kareem Jackson,Active,DB,DEN
5450,Skai Moore,Active,LB,IND
7861,Braylon Jones,Active,OL,DAL
8037,Josiah Bronson,Active,DT,NO
5937,Diontae Johnson,Active,WR,PIT
2944,Matt LaCosse,Active,TE,NE
BAL,BAL,,DEF,BAL
7675,Wyatt Davis,Active,OG,MIN
4086,DeMarcus Walker,Active,DE,HOU
4957,Moubarak Djeri,Active,DE,ARI
6635,Derrick Kelly,Active,OL,NO
7278,Jan Johnson,Active,LB,TEN
536,Antonio Brown,Active,WR,TB
7971,Sam Cooper,Active,G,BAL
4551,Tanner Gentry,Active,WR,BUF
4233,Zane Gonzalez,Active,K,ARI
2613,Tyrell Adams,Active,LB,BUF
3973,Myles Garrett,Active,DE,CLE
7359,Nakia Griffin-Stewart,Active,TE,NYG
6025,Michael Jackson,Active,CB,NE
1364,Jamie Collins,Active,LB,DET
7923,Robert Jones,Active,G,MIA
166,Joshua Cribbs,Active,WR,CLE
59,Mason Crosby,Active,K,GB
7451,Cam Gill,Active,LB,TB
6934,Ben Bredeson,Active,OG,BAL
827,Tyrod Taylor,Active,QB,HOU
2260,Marcus Martin,Active,C,NE
4701,Victor Salako,Active,T,BUF
4123,Ethan Pocic,Active,OG,SEA
1488,B.W. Webb,Active,CB,SF
1826,Tyler Larsen,Active,C,WAS
6991,Erroll Thompson,Active,LB,ATL
1974,Cody Parkey,Active,K,CLE
5212,Hercules Mata'afa,Active,DE,MIN
5866,Deionte Thompson,Active,DB,ARI
7849,Charles Snowden,Active,DE,CHI
4571,Blake Jarwin,Active,TE,DAL
7844,Sam Kamara,Active,DT,CHI
4278,D.J. Jones,Active,DT,SF
6096,Jamell Garcia-Williams,Active,LB,ARI
6069,Stanley Morgan,Active,WR,CIN
4155,Sean Harlow,Active,OL,ARI
6181,Trevon Wesco,Active,TE,NYJ
1563,Daren Bates,Active,LB,TEN
4067,Jarrad Davis,Active,LB,NYJ
6544,Aaron Adeoye,Active,LB,BAL
7965,Cameron Kinley,Active,CB,TB
4468,Antony Auclair,Active,TE,HOU
7364,Blake Lynch,Active,LB,MIN
5293,Jordan Veasy,Active,WR,HOU
5123,Trenton Cannon,Active,RB,CAR
2983,Curtis Riley,Inactive,DB,TB
982,Bruce Miller,Active,FB,JAX
7567,Kenneth Gainwell,Active,RB,PHI
8009,Dylan Moses,Active,LB,JAX
7147,Thakarius Keyes,Active,CB,KC
3702,Andy Jones,Active,WR,NYG
2505,Darren Waller,Active,TE,LV
3245,Shon Coleman,Active,OT,SF
3218,A'Shawn Robinson,Active,DT,LAR
6119,Devin White,Active,LB,TB
1565,Cody Davis,Active,DB,NE
7871,Oscar Draguicevich,Active,P,CAR
5066,P.J. Hall,Active,DT,HOU
6912,Davion Taylor,Active,LB,PHI
490,Chase Daniel,Active,QB,LAC
503,Graham Gano,Active,K,NYG
368,Jason McCourty,Active,CB,MIA
7101,Rodney Smith,Active,RB,CAR
5363,Matt Pryor,Active,OL,PHI
5741,Steven Parker,Active,DB,DAL
7960,T.J. Simmons,Active,WR,TB
7117,L'Jarius Sneed,Active,DB,KC
5012,Mark Andrews,Active,TE,BAL
5722,Darvin Kidsy,Active,WR,SEA
4473,Alex Gray,Active,FS,TB
5032,Jordan Akins,Active,TE,HOU
8061,Jake Hausmann,Active,TE,DET
6947,K'Von Wallace,Active,DB,PHI
6900,Jonathan Greenard,Active,LB,HOU
3176,Reggie Ragland,Active,LB,NYG
7011,Carter Coughlin,Active,LB,NYG
5248,Gus Edwards,Inactive,RB,BAL
2112,Charles Leno,Active,OT,WAS
1988,Brandon Linder,Active,OL,JAX
1329,Chris Hogan,Active,WR,NO
7066,K.J. Osborn,Active,WR,MIN
7816,Jason Pinnock,Active,CB,NYJ
7539,Gerrid Doaks,Active,RB,MIA
6988,Raymond Calais,Active,RB,LAR
6215,Wes Martin,Active,OG,WAS
5629,Kevin Toliver,Active,CB,DEN
4886,Collin Bevins,Active,DE,CLE
6259,Darnell Holland,Active,RB,NO
6519,Darrius Shepherd,Active,WR,KC
6126,Irv Smith,Active,TE,MIN
4213,Nathan Gerry,Active,LB,SF
7708,Marco Wilson,Active,CB,ARI
5847,Dexter Lawrence,Active,DT,NYG
6970,Stephen Sullivan,Inactive,TE,CAR
6730,Jordan Ta'amu,Active,QB,KC
5929,Anthony Johnson,Active,WR,PIT
6398,Ahmad Gooden,Active,LB,BUF
4018,Joe Mixon,Active,RB,CIN
4069,Takkarist McKinley,Active,DE,CLE
525,Morgan Cox,Active,LS,TEN
7710,Janarius Robinson,Active,DE,MIN
7092,Chris Finke,Active,WR,KC
5736,Dallin Leavitt,Active,DB,LV
5955,Hunter Renfrow,Active,WR,LV
7942,Tyler Coyle,Active,DB,DAL
6885,Ke'Shawn Vaughn,Active,RB,TB
4970,Quenton Nelson,Active,OL,IND
5191,Taylor Stallworth,Active,DT,IND
4152,Marlon Mack,Active,RB,IND
7589,Ian Book,Active,QB,NO
7607,Michael Carter,Active,RB,NYJ
7128,John Penisini,Active,DT,DET
7267,Willington Previlon,Active,DT,GB
5757,Josh Woods,Active,LB,CHI
3865,Chris Edwards,Active,DB,SF
4335,Phillip Walker,Active,QB,CAR
3216,Kamalei Correa,Active,LB,KC
5130,Auden Tate,Active,WR,CIN
4251,Tanzel Smart,Active,DT,NYJ
6187,Aca'Cedric Ware,Active,RB,TB
6793,Tristan Wirfs,Active,OT,TB
5189,Eddy Pineiro,Active,K,IND
5001,Dalton Schultz,Active,TE,DAL
5526,Darious Williams,Active,CB,LAR
7448,Nick Leverett,Active,G,TB
4091,Marcus Williams,Active,DB,NO
5006,J'Mon Moore,Active,WR,ATL
7216,Giovanni Ricci,Active,TE,CAR
1214,Blair Walsh,Active,K,NO
3590,Adam Redmond,Active,OL,CHI
7651,Jeremiah Owusu-Koramoah,Active,LB,CLE
1426,DeAndre Hopkins,Active,WR,ARI
PHI,PHI,,DEF,PHI
821,Josh Bynes,Active,LB,CIN
4054,Mo Alie-Cox,Active,TE,IND
6135,D'Andre Walker,Active,LB,SEA
3473,Justin Zimmer,Active,DT,BUF
7878,Milo Eifler,Active,LB,NYJ
1220,Senio Kelemete,Active,OL,SF
4750,Lance Lenoir,Active,WR,BUF
268,Alex Smith,Active,QB,WAS
5260,Vyncint Smith,Active,WR,NYJ
3589,Chris Milton,Active,DB,NYG
1175,Casey Hayward,Active,CB,LV
2369,Jordan Richards,Active,DB,BAL
2062,Anthony Hitchens,Active,LB,KC
7375,Keith Washington,Inactive,DB,NO
6694,D'Ernest Johnson,Active,RB,CLE
7287,Josh Hammond,Active,WR,JAX
4258,Conor McDermott,Active,OL,NYJ
7088,Xavier Jones,Active,RB,LAR
5773,Khadarel Hodge,Active,WR,CLE
5946,Jamel Dean,Active,CB,TB
3318,Kevin Hogan,Active,QB,CIN
667,Steve McLendon,Active,DT,TB
5951,Isaiah Johnson,Active,CB,LV
7764,William Bradley-King,Active,DE,WAS
4351,Tim Patrick,Active,WR,DEN
4136,Rasul Douglas,Active,CB,LV
6373,A.J. Richardson,Active,WR,ARI
4274,David Moore,Active,WR,CAR
7403,Luke Juriga,Active,C,PHI
7650,Dillon Radunz,Active,OT,TEN
7293,Luq Barcoo,Active,CB,JAX
7439,Tommy Hudson,Active,TE,TEN
